image_name,angles,polygon_angles
stars-773.png,"[124.75559209480132, 36.97808836606443, 151.9755831733577, 32.653199503887045, 121.7296082380353, 70.06138227537087]","[36.5237735065041, 158.68367959613346, 109.09382413260343, 55.698722764759026, 10.745674100104047, 167.60367853133215, 64.06454743133227, 117.58609993723157]"
stars-2306.png,"[55.55852349939168, 20.190958376992153, 79.44752892301547, 81.59349010263213, 19.306963367250816, 18.517102522482432]","[4.589508863073917, 95.40059184163943, 48.11623632730846, 42.69484665125709, 33.61414224751027, 103.94159845054155, 154.31199173081546, 16.756251032763693]"
stars-2385.png,[22.70656291769005],"[23.716104997755565, 133.5773320845544, 22.70656291769005]"
stars-438.png,"[139.11318622075132, 64.51040301223182, 19.601134033623005, 62.9393557729502]","[36.78411992309916, 128.59102118648727, 162.51960322629878, 32.105255664114786]"
stars-1719.png,"[80.72618270676125, 26.724148828016695, 111.70806337579997, 22.02772083563251, 166.45830275924015, 32.505897796830205]","[152.77777301335846, 63.88113230961296, 74.81432485880565, 68.52676981822297, 92.14276644537411, 108.0975745362568, 67.72296728180929, 92.0366917365598]"
stars-1682.png,"[38.56307939914468, 84.47245984834383, 167.0226046621826, 79.6153365672464, 27.97813297533887, 58.363451106497926]","[96.10380935693395, 129.8055710922652, 89.76896988310453, 44.32164966769634, 40.238323387282215, 53.420092530880986, 24.228857463851956, 69.42955845431123]"
stars-2110.png,"[140.15538246722508, 61.666647483886436, 136.06270033882961, 62.11006235945302, 3.034368051183285, 88.80142434679152]","[0.08558365057775917, 140.15538246722508, 131.3505428604462, 8.890423257363842, 151.76054099864976, 92.97373108248011, 57.30053887899809, 1.4862710371715084]"
stars-132.png,"[179.04629234516517, 104.79833261628697]","[25.495495129629948, 179.04629234516517, 104.79833261628697, 48.75246459924746]"
stars-006.png,"[0.3896206438651983, 20.13873254739188, 15.856928374387286, 60.91590127889919, 89.90321668071282, 42.19524466913674]","[13.733604308064914, 81.61909723376722, 63.77608374571486, 31.576617796117258, 75.77187587127852, 143.41563995012322, 3.9212870982332526, 71.56505117707799]"
stars-2414.png,"[125.27242144859841, 23.941473284294435, 112.06803949832195, 79.20132440450719, 28.65275036850057, 44.981027888271846]","[11.791398279858546, 125.27242144859841, 74.74488129694222, 62.31893843151474, 36.59388639107604, 13.818992294614212, 13.345905044106171, 9.428989052355602]"
stars-078.png,"[83.75273522862254, 29.132583299145452, 17.263347664086055, 11.038431539173091, 6.607023846826677]","[93.1190207186502, 93.72085850265474, 137.9211254457237, 35.23899533297136, 7.0149532415304545, 127.22255042363014, 45.76249633483943]"
stars-933.png,"[42.34175716749492, 46.552349295597466, 56.634194432402566, 56.4105984545027, 158.04559814158262, 44.09608448909778]","[33.26582970061759, 121.91551395700893, 158.04559814158262, 46.77305820079089, 61.26944619782033, 85.7244123420653, 27.63671781539434, 52.09168395963933]"
stars-1437.png,"[57.94743618033294, 65.27509994296967, 53.00710204528689, 30.876040939330863, 44.75272280611175]","[118.36010364831961, 98.6722640496456, 104.86862488960769, 38.09900741242712, 153.1145503055728, 7.752167748490974, 19.133281945936258]"
stars-2456.png,"[106.44072510027753, 39.586654044866066, 81.61786950295149, 19.447136436904447]","[174.38534184385662, 106.44072510027753, 39.586654044866066, 28.357962698713077]"
stars-802.png,"[114.37257223037686, 89.14161243680908]","[94.78240150508812, 61.70341382772596, 89.14161243680908, 114.37257223037686]"
stars-353.png,"[16.207308639072217, 49.329711742425175, 11.674370570112806, 94.11834047536674]","[12.998389974625123, 174.65860532568814, 94.23639479905884, 78.10660990062783]"
stars-1057.png,"[60.11115976098578, 8.736089294574189, 73.00527425743323, 9.186126160153533]","[134.0451587461278, 1.2921668862500204, 95.24679519671146, 37.506196663166435]"
stars-294.png,"[51.084693865268754, 63.1362248377394, 108.60433718238181, 18.780667926479765, 65.00084735398796, 1.5985263280959014]","[155.19733984658254, 97.96071399469619, 39.21403011991386, 18.022595731972473, 98.07195821851393, 96.80537793819961, 5.781023618241632, 4.5144433379272995]"
stars-447.png,"[82.77666756508611, 27.345244083332584, 51.77857371312539, 131.2872355241377, 75.65066795705286, 72.7796207250217]","[23.819012089137317, 90.03939536024356, 96.1101936605436, 150.0313988900755, 118.61402562891035, 2.5198949806418134, 98.76362782504215, 17.33050282322634]"
stars-139.png,"[96.79750134381544, 123.58901687323461, 24.64224964255185, 21.02863046317615, 64.10582892865004, 33.744222310905215]","[47.465940290293055, 96.79750134381544, 123.58901687323461, 20.674424760873883, 22.68970755986248, 64.10582892865004, 33.744222310905215, 53.05131417760733]"
stars-1735.png,"[58.47756383607601, 11.51543939412853, 125.11128684459963, 26.787680156788298, 124.49334302524422, 124.8259655859387]","[77.35523199108569, 91.93602158292741, 135.02610285902009, 55.68264356696682, 41.68305628911083, 111.52923065326891, 42.209922042086006, 111.00236490029376]"
stars-991.png,"[24.759227610917915, 69.85117202250187, 8.426597954052108]","[0.6309686345341602, 172.5632698012863, 163.24732780579163, 8.684973360960356]"
stars-2589.png,"[75.23593436925712, 41.52912538599843, 71.89341310627623, 79.57772915090618, 86.20647132863152, 17.781905919168725]","[100.35102765061545, 55.47938100163611, 42.660086468407876, 2.211560180571254, 156.71568678202394, 14.206072382582686, 154.69789611154852, 34.38034472384487]"
stars-1502.png,"[37.343292236736374, 0.8579204498395756, 20.500870685936047, 20.826285766389656, 109.45583474859005, 90.0]","[80.75645128786353, 151.17738978079097, 69.30960108867566, 58.75655784266986, 90.91889117442243, 34.70138607548362, 81.08507304285214, 24.867567943913333]"
stars-1716.png,"[71.59866751963628, 90.68536309978462, 70.9649300392598, 154.06531396007543]","[62.78007225046422, 63.97096709085508, 118.3047670489198, 8.446272292399549]"
stars-1522.png,"[98.85994541818012, 125.95056943712102, 1.5434596870164883, 53.360810681120945, 28.7160202402261, 144.52094860919348]","[42.73274121755909, 104.24304831781201, 95.10205881981177, 117.92215164481716, 133.99491399474581, 36.96560320189906, 108.07896560671024, 80.96051719664487]"
stars-2022.png,"[108.66985482086358, 30.81293745535424, 90.25439093290477]","[89.86158053005748, 40.91001812662947, 115.62832041460449, 15.14327824208244]"
stars-2204.png,"[165.88590433126308, 89.14334790276804, 19.814366000824553, 52.35849826095306, 39.52464610323813]","[79.58358947390748, 101.98911492583835, 109.19955028230002, 69.22774531795417, 115.59997764898083, 19.814366000824553, 44.58565635019463]"
stars-093.png,"[39.655894947790536, 73.497178940089, 14.301818569727256, 32.881689184963435, 78.1218209705517, 81.13652031525642]","[29.98036512020284, 95.77668860130048, 20.60289956617758, 45.19342391492006, 41.36560689769458, 17.791492960064293, 34.88406050065367, 24.273039357105183]"
stars-1960.png,"[87.98828356413517, 11.477803922860724, 80.43151571439519]","[176.9585121590104, 15.993083931610991, 91.90062531409332, 69.06480291330601]"
stars-967.png,"[142.14487545774674, 93.25392222569128, 25.792416794764492, 64.57824597299627, 7.998052392481953]","[46.71278531869484, 93.25729549860823, 115.51306364698756, 24.457017170315506, 85.78582147726596, 25.792416794764492, 68.42176172796955]"
stars-486.png,"[6.674042471504296, 101.55233109322161, 19.232297551177034, 131.20837780852963, 32.72352859098753, 68.06149214772687]","[123.63242591613749, 37.46712829046529, 159.2181124024, 1.8814418042029464, 157.62439692570442, 24.740961344701887, 166.6734436513567, 10.961198078236999]"
stars-272.png,"[24.97544146023073, 43.604624937587296, 35.4670534076783, 50.83193829760068, 33.13802447053284, 40.46355582696213]","[30.476307531679705, 90.11944137013374, 108.72379798302075, 11.871950918792624, 25.42894859891637, 115.7784727162484, 40.68278261076996, 131.032306728102]"
stars-2319.png,"[91.75394288964301, 14.600479031437306, 73.67068899913838, 14.091390191400714, 30.288360018514908, 52.549512805994304]","[162.81175126104483, 83.82268689019624, 65.93051305849663, 47.43504879026233, 32.58214170001124, 42.9472945093661, 14.526424662658064, 24.891577472012937]"
stars-1019.png,"[87.77452802909315, 9.613483064834194, 78.6043952164085, 15.727219669385002, 12.378556883517303, 53.02039300137545]","[33.81747028006688, 123.4080653758285, 147.7552720614927, 55.01919228261192, 126.83015885276514, 47.275059469595384, 112.45675963406282, 73.43802204357667]"
stars-2400.png,"[81.45505721501497, 121.90151064026934, 74.85069001733204, 117.78323850789656, 108.50358972186474, 19.733644071243067]","[4.722821928334721, 121.61890119482648, 73.32952902254385, 43.56655024394785, 47.177984459562666, 73.4391845363132, 1.2843416443939197, 121.90151064026934]"
stars-1814.png,"[62.81888891452278, 36.54765967209548, 76.92272412392492, 59.3636264142244, 100.39595997140334, 69.8526339958469]","[115.26419312612008, 140.80930031968754, 65.46192892273977, 38.46457763145264, 22.882828250282884, 10.276574804595176, 20.027980837344987, 13.13142221753312]"
stars-2084.png,"[60.17214007869136, 142.46713896929654, 41.74753495596672, 117.80530648099194]","[97.96769871123571, 160.783314102505, 41.74753495596672, 59.50145223029257]"
stars-060.png,"[26.242939494242986, 6.7823387644685935, 9.025594676738304, 77.42840347313224, 62.93025840528081]","[43.3959759019263, 171.98155463575608, 93.4710832865275, 51.15138617579015, 10.75055227701323, 121.38968306187186, 47.85976466111491]"
stars-1316.png,"[48.94289252211573, 29.848511147242192, 14.914711358180048]","[40.7837232365007, 96.34216254902802, 150.02183098770098, 72.85228322677031]"
stars-1498.png,"[96.05696707759948, 77.55109704227735]","[112.79861267807387, 20.509081832833058, 80.41679915134702, 52.89089535955989]"
stars-782.png,"[32.88737707401499, 1.7141411039782688, 24.865081672987195, 83.21819288209747, 15.829497521075934, 75.94200414909695]","[1.089697849589117, 161.25332531101557, 153.4046736450195, 8.938349515585394, 151.5609959083592, 30.112911817981065, 117.13325515594164, 4.31482893443641]"
stars-1218.png,[],[]
stars-2343.png,"[16.232716484812993, 98.01080410243226, 7.507147528280861, 2.3830160802066045, 23.92867966452195]","[150.64227720416227, 16.232716484812993, 122.15344439891363, 44.721549290061624, 7.352379359892325, 171.4163785198861, 1.2312421202217172]"
stars-1415.png,"[33.8308470518138, 153.87266872458022, 68.54567065187483, 50.91929691302275]","[93.47452523970865, 68.4447265869461, 126.41708129414165, 71.6636668792036]"
stars-1420.png,"[94.82848781534258, 9.574912188248563, 122.3404709809067, 132.5552770112021, 24.871869423777323, 100.28684186994263]","[22.015548286582717, 172.85027654632825, 122.45698555186044, 42.6771896152287, 12.05253814600733, 2.16804034207795, 55.063834316827226, 45.17933651289776]"
stars-889.png,[],[]
stars-2122.png,"[72.35267787223114, 87.82084665229902, 28.693832608836956, 65.75355224125354, 42.73544712061059, 21.596609432964588]","[145.301326279159, 32.209120798841866, 140.84456587738688, 41.64498704461229, 11.185960551698674, 59.4819828947262, 2.4644020640024618, 73.13234551042729]"
stars-2097.png,"[101.96027772671742, 59.88831334612399, 37.925088813870616, 35.65890380858753, 108.57289987139262, 16.175078917908355]","[149.43330937480508, 65.12981739333517, 74.99223396170056, 9.311258019769388, 1.2873030753136567, 36.25718929311193, 2.8772094922005813, 37.84709570999897]"
stars-1823.png,"[31.084106190859796, 54.28651633825579, 31.385796160094987, 100.584459024646, 8.938948689763986, 63.44903333087654]","[127.51128278389376, 89.76534979323431, 67.03224005936973, 75.69112736350223, 165.7169624664579, 72.00611801301545, 53.48379734587201, 68.79312217465468]"
stars-755.png,[],[]
stars-1155.png,"[31.880481068441753, 27.31164407951191, 87.532309769537, 60.89212558641304, 12.821829960151495, 1.1951488725151627]","[130.51197939464825, 129.60601354125626, 53.89870721559604, 45.9832998484995, 9.947081224900565, 110.42119592439718, 134.29574030135515, 13.92746315205737]"
stars-561.png,"[0.7066483556327444, 15.131255886115072, 44.78164623367008, 179.9468745822082, 108.15815977074426, 15.575427201302787]","[84.96068619083324, 167.14795701677707, 30.45875873217512, 51.72851209376868, 28.53936109851677, 36.686769651092405, 50.073876890275436, 15.152253859333731]"
stars-1666.png,"[21.74549754556048, 73.53834685502225, 15.182487739696242]","[15.982280601396432, 158.3548346325612, 157.2130158723238, 28.449868893718595]"
stars-665.png,"[71.9926058593967, 113.8787052817665, 50.48548680799373, 142.2826694323955, 11.984381211084228, 106.56943057332109]","[32.49238743628436, 88.7690404470966, 161.30101719581887, 40.03958931243792, 101.62578364133782, 32.653716612764285, 59.798473562973626, 165.9220261829243]"
stars-833.png,"[137.8548290439957, 18.611713208382774, 30.51366801721115]","[26.36711848824795, 87.11975070439206, 81.79174657246459, 31.695122620175397]"
stars-1518.png,[54.90503631050394],"[35.201380314566826, 89.89358337492922, 54.90503631050394]"
stars-1487.png,[],[]
stars-246.png,"[99.21102654081668, 77.0053832080835, 158.05530658723947, 53.270779187076904, 109.24760041717575, 117.84698054463128]","[41.977589422424934, 123.35656850123833, 78.84907483149485, 115.81676724484188, 37.08325819890636, 76.54131539138498, 29.446734429577965, 84.17783916071338]"
stars-783.png,"[137.41950921665634, 82.90632707221289, 7.395933907811353, 30.901284163899117, 56.852214984172875, 126.43353378140496]","[46.05873372320278, 137.41950921665634, 82.90632707221289, 93.615429987928, 66.46162624352698, 56.852214984172875, 126.43353378140496, 110.2526249908952]"
stars-1028.png,"[32.03100607221558, 114.11368013405276, 15.632745802949387, 91.07726932658673, 45.550567877902594]","[11.730453075471315, 131.7420522833584, 146.4846567132847, 3.0121513544550202, 15.982569708840208, 52.333743219761075, 111.68368707139874]"
stars-134.png,"[64.82416609298366, 28.123039470923832, 101.92571651477098, 46.237235343297904, 57.895141892660504, 121.83733008931353]","[3.6061074152989434, 89.58193198794295, 54.28609583712817, 31.689728735515853, 65.18349064448455, 6.179768332966298, 32.68387268819153, 26.3198496233267]"
stars-2135.png,"[31.15070673653653, 40.52172315836195, 6.998889031693489, 100.22342742966183, 66.59074957440414]","[34.92709326201112, 62.43247447614631, 66.59074957440414, 30.768818163753295, 80.54259319486529, 40.52172315836195, 58.935683646772766]"
stars-2069.png,"[147.58377206627404, 93.13974134341477, 21.624603321893137, 55.59277909467374, 74.13911325495948, 57.60388630664478]","[37.61836914721671, 147.58377206627404, 107.3723369539522, 67.42552183255707, 91.33592091331442, 67.52751085598898, 57.60388630664478, 33.79547624931936]"
stars-917.png,"[11.592879077854393, 24.761293057020968, 42.70544910034423, 47.82645203249394, 170.1545600163485, 25.05724988216292]","[151.86564433801254, 41.30276964115404, 110.24317236106, 56.58841365977342, 2.419101411225273, 17.63091130973649, 27.04238065558961, 42.254190554101015]"
stars-2265.png,"[19.41905724364405, 28.478419324842225, 1.5958099745380523, 35.26508953992024, 140.11155790036202, 127.55876445687724]","[131.7402727660299, 127.1888251384867, 15.262711387750288, 10.711263760207082, 86.05481377096244, 76.5781649321138, 35.919366678384044, 26.442717839535423]"
stars-1455.png,"[19.591388164297705, 149.9792477820856, 13.968126337776583, 5.270727654535367, 41.95947503788609, 17.830446181165204]","[47.194484409218134, 137.90310393796514, 129.15704875483715, 45.74536289797962, 7.95899953502262, 17.606480276883595, 20.52129925026667, 5.044180561639701]"
stars-173.png,"[16.052408380887236, 124.97840857847125, 25.446279473760825, 47.977801310565866, 133.1107721078514, 3.4630621431562485]","[149.47356851882523, 37.07641249388761, 86.67731174389938, 25.719844281038245, 27.519741847012998, 2.963250255585474, 28.689821731396506, 1.7931703712021683]"
stars-2451.png,"[132.00370109922065, 1.2421949947290183, 104.39907990662202, 90.14685813924439, 89.15968213865442, 39.08227721935623]","[97.64592419367503, 57.910208891820275, 177.44854399621664, 21.89241091072121, 110.44013702376745, 73.62706523938557, 117.76248561091421, 58.17031212593278]"
stars-1871.png,"[45.41885556796972, 16.048835472009138, 137.40558097556593, 134.44212299067425, 30.414382672641555, 29.046768629548595]","[22.134319118032302, 134.3059254247433, 147.5303243532168, 8.909920189558886, 111.65476658551479, 47.87153771424519, 77.46836123175764, 13.685132360488055]"
stars-1608.png,[26.596567004214716],"[6.581944655178027, 146.82148834060726, 26.596567004214716]"
stars-399.png,"[56.20668661207676, 86.94560716049953, 46.66994308986828, 59.150844163168514, 85.74360145719557, 12.644710146344407]","[92.71836916198168, 56.893874755952666, 172.7519574034821, 23.139713485547723, 138.86951936465522, 46.854857850487356, 69.76384104453923, 104.51178174031818]"
stars-1113.png,"[43.25487284234089, 31.30816314018661, 97.77439926158479, 14.259034680231895, 75.30803947276513, 19.615202035245776]","[4.806357224198885, 163.01850822589617, 153.78862198216848, 14.03624346792651, 12.917157966003249, 68.44135049410544, 2.421145291279159, 57.9453378193815]"
stars-950.png,"[1.415987350808288, 142.242138351588, 48.89152485550665]","[101.88894036491558, 44.66270424369554, 145.1356572578022, 1.415987350808288]"
stars-289.png,"[71.6248034987238, 1.2172049016374273, 88.36924392549858, 77.09259132873416, 117.36220313370144, 49.32754818900478]","[3.981331566103858, 177.63183738281745, 156.40867990540212, 17.24182591131156, 125.22607780354592, 119.30963514678962, 40.29186950100921, 75.17241754865525]"
stars-2437.png,"[16.01356958590602, 82.5184669368166, 75.06253431479551, 42.92654721635485, 76.33835375004486, 75.50364964451973]","[83.01438916557802, 78.81550964522734, 142.07637817763683, 56.093723011557856, 157.0356965538096, 117.9767600012362, 34.221286457131434, 50.76625698782278]"
stars-584.png,"[23.89564821086057, 30.98799630087514, 42.6189701265341, 154.02331144543695]","[67.8090801081466, 114.66245457526476, 153.63281710572804, 23.89564821086057]"
stars-106.png,"[64.48500318248033, 42.79490223673041, 21.182795306347078]","[43.04373847807895, 122.78537290382903, 15.256631243269752, 64.48500318248033]"
stars-2142.png,"[51.91597010843483, 45.04630495517781, 139.52001163221217, 20.273884044138896, 132.34404809415696]","[69.9123837732937, 115.06569321037034, 148.47101196224656, 26.55091105408939, 10.44921002581697, 107.9321571453899, 61.61863282879313]"
stars-1780.png,"[22.707273990046023, 118.09246322794985]","[99.18991676234, 41.60982045565587, 118.09246322794985, 22.707273990046023]"
stars-1355.png,"[63.948031640432475, 39.117246110610736, 108.47350586926395, 3.280258452373267, 151.31909038080923, 20.668622227981476]","[26.565051177078008, 161.30101719581887, 125.52792863782088, 46.606002989282246, 69.04602252190628, 131.22289941356237, 5.904192078852112, 56.272684812803824]"
stars-1919.png,"[22.988716802080653, 162.3498757800699, 58.985939899189404, 113.23205264475266, 111.42154420284146, 41.51015995093728]","[103.31578032049458, 108.65437290264511, 12.8061238448494, 18.14471642699994, 55.95084106457052, 28.88254521834926, 23.525168381990394, 3.5431274642309414]"
stars-798.png,[2.161571067292407],"[172.77594507459364, 5.062483858113963, 2.161571067292407]"
stars-837.png,"[41.063609058402925, 58.36203940430821, 26.242261468118254, 39.99672623104461]","[9.03669738832809, 85.53797324851062, 39.99672623104461, 36.504549629137934]"
stars-283.png,"[87.68222385704185, 131.35664869336895, 16.667955680931236, 88.06583715077505]","[126.77837102843353, 45.94591391832221, 116.36366086581025, 70.91205418743405]"
stars-1958.png,"[33.702644948030475, 78.90237474793295, 43.10115553753286, 27.375922542581282, 15.422664477744695, 111.60168822114049]","[72.09839945784898, 126.65787431887809, 109.9020061094577, 51.341720113815235, 2.3181660774422754, 128.55972044504367, 7.125016348901757, 119.11653801869942]"
stars-301.png,"[120.66874928646337, 68.86788647199606, 93.36646066342979, 87.21226490217796, 135.9548412538722, 24.817723237279278]","[129.9107490916311, 120.66874928646337, 68.86788647199606, 40.552615149909506, 158.5925631419045, 135.9548412538722, 24.817723237279278, 2.1800013492469485]"
stars-1442.png,"[23.572419789530663, 15.240147750894286, 7.505253693834943, 6.274271381528847, 12.155624457940961, 54.048971588042214]","[59.957922067583326, 96.15156854247529, 166.85201513007289, 10.74252452001428, 62.56771848842066, 20.424276596095083, 15.245284359611295, 67.74671072490443]"
stars-1905.png,"[11.259496061420165, 50.792796495032164, 1.809590510783053, 150.386606204905, 120.24916635623183, 121.4012575483688]","[82.76475889902663, 69.34698797795761, 174.5046867067426, 22.39293982975832, 85.88199789986238, 97.58211747261396, 121.4012575483688, 55.13462707915484]"
stars-1119.png,"[160.15597839856022, 37.44829562229954, 22.012163800227157, 45.57984725223617, 63.75773290776812, 96.80777274536214]","[31.38380604097267, 160.15597839856022, 141.53734425886924, 26.922871301597873, 118.49496726134787, 30.697219527720485, 96.80777274536214, 9.010025011734777]"
stars-623.png,"[58.16309277433784, 10.01944296929983, 31.372573484708514, 50.426411336434555, 32.52464272972505, 77.84566917757131]","[79.46055296499934, 101.2542640633837, 91.17665160085949, 88.10853137075749, 127.38499105322323, 9.558877188266338, 108.03401855601284, 9.792095308944042]"
stars-2533.png,"[5.549377675688126, 162.562130152193, 40.27097114004897, 112.76575711890722, 32.00731828992111]","[2.714753125400734, 136.43699298030504, 121.71760486514428, 17.434141240561463, 105.33532279855089, 16.028364471691834, 58.63631272975727]"
stars-1357.png,"[97.24403423090546, 61.99469826427715, 74.97465553296766, 14.390647389922282, 0.6604807735777917, 78.63978262155163]","[58.3649499208684, 152.38548926271903, 117.80662572033522, 31.442935096077395, 131.4799807265386, 40.00388179011722, 102.28080966262053, 69.20305285403529]"
stars-2283.png,"[11.47713216010624, 32.052982349351375, 27.860463608887017, 13.808918824856683, 66.57284888372979, 58.540880338184046]","[50.773852105811315, 149.63376508761613, 74.11128013991504, 85.48110266665755, 170.412525592197, 114.38913613588605, 54.47000902759239, 20.728329244324556]"
stars-1860.png,"[3.7156913194874037, 72.12658079867579, 116.53853821414346, 84.39717180493523, 14.579464203061004, 19.420668165818977]","[12.659689798977602, 166.1188191562366, 124.33021719550332, 29.128912161755636, 62.46816809941596, 24.469541082829586, 65.16904039516689, 21.768668787078653]"
stars-1779.png,"[62.576593304882756, 146.75071652222792, 17.288969365724697, 116.81537291112662]","[59.12902938666229, 122.57358718694715, 115.72079012150782, 62.576593304882756]"
stars-1353.png,"[64.1704176509459, 48.32505848134493, 100.34182305348172, 61.19568775240193, 27.455689576592757, 135.94623486536236]","[77.56999034702932, 147.19404092047023, 73.10197579163064, 62.13399294086984, 112.08233447537887, 173.06733787280467, 39.5941604783344, 35.256167173482034]"
stars-1073.png,"[35.73010144112529, 34.96667064665856, 0.6446938506696704, 148.62584287445299]","[150.02214506230993, 89.5637742855271, 79.81738130466883, 40.59669934749413]"
stars-984.png,"[26.00488388822466, 65.3150422135439, 8.991154447233292, 10.492014634884402, 124.96806163435436, 133.08065222572662]","[44.52240739405865, 125.4773709741457, 27.60166787086317, 53.35329570922383, 145.61033055013883, 155.4946007807927, 5.022230137089614, 14.90650036774341]"
stars-1744.png,"[32.63315341085357, 94.73250249087485, 17.08733796825476, 142.53972156504065, 8.166101851850442, 138.1017983907502]","[8.01674535237847, 113.81488185454317, 89.19847379606811, 32.63315341085357, 136.20667704812848, 29.48403382068089, 157.44432940287803, 36.86495972831259]"
stars-823.png,"[44.83798215554946, 28.596990461583797, 1.3989211545958053, 57.71559963730788, 150.52842489657147]","[61.18014647202918, 86.17055016934005, 177.20715200173106, 29.856455360361746, 9.473279017234555, 44.52490274706197, 126.00181823570351]"
stars-1121.png,"[37.31809538374854, 71.61594541061999, 24.109963394652187, 100.18788663221926, 10.434587604559812, 66.7695413161026]","[140.0424510691709, 16.140743863767113, 70.78494298642218, 53.11676421898162, 135.24379404749166, 164.36689465802996, 38.616863053526856, 21.77244824095148]"
stars-2016.png,"[85.41993559495495, 0.7048742446200762, 24.99257971726806, 10.76782655984782, 67.61573797751043, 67.82564136977072]","[66.00036118418734, 92.6942842898561, 130.42298885283938, 70.88236567311716, 147.84817101098758, 158.51757267979934, 1.4524074619552183, 12.121809130767042]"
stars-1270.png,"[133.45184230102205, 19.083246806995575, 46.18812411781895, 54.09984210719845, 66.50201385737302, 26.339208072326713]","[91.73570458892839, 133.45184230102205, 26.162656316275115, 15.553481395818517, 13.409259274083311, 54.09984210719845, 27.137704360347456, 40.37139702093426]"
stars-2588.png,"[91.91173394414655, 82.78494526328552, 82.27414946912306, 45.2694621738765, 5.493344812589227, 23.62514581717027]","[95.12267931687794, 58.37550599533766, 138.49123535784278, 68.01057932994162, 177.87890360333856, 155.3764352138364, 8.472593242046637, 14.029875147455554]"
stars-1389.png,"[48.314064926618634, 23.024162639722583, 99.95471650999419, 57.344653048680726, 42.90434611554946]","[98.40752952493013, 72.88541455140525, 153.25378322805395, 35.45327269561068, 19.55256331882811, 100.1064203634796, 60.34101631769223]"
stars-451.png,"[114.87065032260115, 103.83739716447094, 34.050546557339125, 43.46498033298304, 26.427779744200613]","[102.3566369003276, 77.63423953771333, 128.20420408882543, 51.804919473133644, 47.560971218138214, 47.22833372425934, 85.21069505760246]"
stars-1610.png,"[11.863858975456658, 64.37641082775708, 47.86351975110542, 26.727487230195013, 23.129086306359508]","[6.582591029820979, 95.04699492732493, 67.3887806004685, 21.075623297035428, 35.82677410210488, 37.52810174868764, 106.6451241492075]"
stars-313.png,"[32.860093371547194, 107.50310023078026, 64.50272643701761, 11.680240567328262, 75.86025993309264]","[157.45830114195536, 34.92853627108586, 126.81013794883062, 40.803024638128186, 4.293889033756642, 164.02587039891503, 11.680240567328262]"
stars-1299.png,"[119.32717949045683, 48.14452093540337, 24.709388147471167, 57.53672693806079, 75.9855770812863, 75.90125064954002]","[149.72847010596354, 131.99218031586946, 12.93021922953168, 4.806070560562405, 165.95659724440455, 7.6648663380687605, 156.12864200786515, 2.1630888984703738]"
stars-819.png,"[65.42849932341674, 102.41874460178015, 40.548584651122844, 33.33653365943937, 56.95048498812789, 83.01065406169347]","[85.61594174112896, 65.42849932341674, 170.34934847435235, 19.304907409806628, 120.52970589993411, 44.556101348103155, 83.01065406169347, 7.037049509862468]"
stars-367.png,"[178.8501923472853, 4.366885419199694, 98.21028129232093, 49.0682047681876, 100.33669137537741, 81.56397993113396]","[163.99970768882073, 48.054992695950666, 126.94979852818338, 20.995501087045284, 89.67399623778793, 73.78310690808061, 74.28689310899765, 122.25600374513381]"
stars-2262.png,"[48.02422169675267, 50.3172841231866]","[84.1996038234837, 104.44937013471218, 73.25756743885391, 98.09345860295024]"
stars-1300.png,"[3.7428542687474393, 77.54664288809367, 55.9723608178581, 87.5261980616356, 85.35492157410839, 10.046451412871177]","[33.77736866139507, 72.7136848329435, 75.72812194353854, 30.762931550800033, 26.13628559002412, 140.2905066048494, 11.184284036158543, 125.33850505098381]"
stars-042.png,"[16.15500156613849, 1.3118068367369762, 19.40983925377758, 147.33366821284412]","[11.704635573848028, 112.13058067097677, 71.62935617758961, 28.796588919539175]"
stars-109.png,"[12.99690765177124, 115.48983823379399, 100.34716630560006, 170.58684463875585, 34.63545663044424, 105.88800349704216]","[10.263609538132656, 109.01648945636745, 76.80734066867528, 42.47275832582479, 29.699846633372694, 100.34716630560006, 170.58684463875585, 40.539831699783115]"
stars-2413.png,"[48.42723503046313, 65.8966160659842, 37.92528721983527, 110.33286265765369, 1.787425645784116, 83.11141112417916]","[104.495649953041, 68.39657588216299, 94.13404308231591, 92.97373108248011, 176.3259384550037, 64.64482342327771, 30.456339806758663, 81.22477522496717]"
stars-469.png,"[12.188633201931863, 163.59718827533408, 8.065601956913946, 98.84493866642448, 146.2589122029881, 18.719239437455386]","[19.470302009466952, 127.72499504211075, 58.849714188183235, 49.40497884446057, 115.3787662003655, 21.21913321892572, 36.84847779817933, 57.31115518326045]"
stars-472.png,"[2.3856473557737505, 51.75406868958877, 147.33759231982546, 28.92487593483075, 24.485206016143366, 2.444757111883959]","[73.68020320598725, 88.71866779083186, 154.5731258304102, 7.8257451664088284, 29.45600849557705, 35.16333148935094, 19.091457697295052, 24.798780691068956]"
stars-827.png,"[18.83340405972969, 67.88229329836774, 82.940925056206, 42.364759455320964, 93.14454197018316, 126.06794154885509]","[111.06307428049826, 140.42437543678935, 71.59700643283502, 36.91554384987741, 36.76774022567425, 168.4865175866859, 3.968349556120774, 127.75042780489096]"
stars-532.png,"[76.77016978572976, 81.41552915963938, 24.987927050033324, 37.22070100048144, 102.50883251295181, 7.263402429438499]","[39.117577570550964, 139.88363103539038, 118.67009152918659, 62.32869986487208, 101.50587866237824, 34.37803248741505, 31.853138072481553, 167.73704922227486]"
