image_name,angles,polygon_angles
stars_62.5_7.5001.png,"[126.7934268477232, 85.9908993271194, 103.48467658863026, 6.496798328417231, 142.0736360567443, 7.629819280657578]","[43.04204438718381, 143.67061254128663, 129.9996002373667, 43.28774283416284, 106.26020470831197, 37.818553157676995, 97.09568904579177, 118.82555308821927]"
stars_27.5_-37.5001.png,"[168.24835686041595, 26.57322694464708, 68.07030609325439, 94.66773923062708, 23.409580564679835]","[12.493850851397651, 143.58448770541423, 140.37789219205794, 63.54376925113013, 102.22267196790548, 19.81381436626912, 57.9635136658254, 0]"
stars_2.5_-82.5001.png,"[96.3767931076828, 1.5509508437868922, 9.399421625332383, 147.37174254360684, 29.08519084601544, 140.04625658055699]","[92.39293281204696, 64.75947073521321, 147.37174254360684, 55.47585390913297, 39.958482573436115, 4.3006650171745, 177.52279112559535, 138.21806128379419]"
stars_57.5_52.5001.png,"[91.6076479472757, 40.21953135542189, 8.999610559027937]","[25.737384165117064, 78.64474837424264, 126.15818543980834, 129.45968202083196, 0, 0, 0, 0]"
stars_57.5_-2.5001.png,"[67.38864674896615, 3.079948248635645, 94.57819175808089, 124.83460185320219, 15.927093464390593, 67.45122443572852]","[73.86024889487025, 44.82167612688008, 83.654192901782, 157.66388207646767, 23.590160808575657, 127.77927809504315, 39.559667968994496, 169.07089312738665]"
stars_57.5_-42.5001.png,"[45.40352262325424, 13.146088684882121, 28.95756542164062, 16.856816005152425]","[66.63691521002906, 23.931386189219864, 89.43169860075108, 0, 0.0, 0.0, 0, 0]"
stars_167.5_-7.5001.png,"[2.9886841408874267, 113.57214360694985, 174.55966796899452, 88.94098575135095, 33.06439745673255, 63.221159593044895]","[60.3578526530512, 57.08056207040359, 169.68423405170043, 72.87735122484477, 94.4181285929842, 38.82039327923036, 169.91940201245774, 56.84207611532777]"
stars_342.5_-77.5001.png,"[28.494732460469336, 125.28204908884162, 20.020779698834797, 38.11986855728833, 35.46611177933852, 13.081402214054343]","[69.866594249366, 99.01666640600287, 115.88836083679867, 75.22837850783249, 24.07500202520272, 115.8872395825569, 55.62652591441273, 164.4112324778277]"
stars_152.5_-37.5001.png,"[156.48163684935577, 19.136185340254574, 15.937062310335696, 2.9328412326794973, 102.6516361159999, 11.951875130024765]","[87.61966349050606, 86.3984147968799, 87.05010082126223, 98.9318208913518, 7.707101484092229, 56.63363399894044, 123.62583461621549, 172.0334299007519]"
stars_107.5_-72.5001.png,[],"[0.0, 0.0, 0, 0, 0, 0, 0, 0]"
stars_132.5_-42.5001.png,"[40.5292239583399, 26.882398140025998, 85.9774602975593, 32.39042190331963]","[45.216804460471224, 95.14224011821142, 159.31430238454763, 60.32665303676973, 0.0, 0.0, 0, 0]"
stars_17.5_72.5001.png,"[29.115962423651137, 122.37638474575886, 46.28990047248131, 53.176762433712184, 8.612106053853575, 43.76534302072382]","[47.115922651422565, 97.7308403817072, 135.24705984651163, 79.90617712035863, 122.37638474575886, 19.827990171521446, 37.79562508271969, 0]"
stars_312.5_-57.5001.png,"[38.87945145886518, 106.40001706176203, 12.671838718246374, 11.791072373366088, 104.67331298790812, 47.369350945403944]","[103.76227699005987, 78.41730171885303, 120.05184934697215, 57.76857194411495, 73.40668404776669, 55.552920084333415, 165.73570558540686, 65.30469028249308]"
stars_147.5_52.5001.png,"[13.953188273781237, 139.30630530686915, 76.10390084169359, 55.102274430245046]","[93.71890656421775, 55.102274430245046, 147.76825136391508, 63.410567641622116, 0.0, 0.0, 0, 0]"
stars_192.5_-17.5001.png,"[64.42297614584048, 65.56277481545493, 59.79823175696649]","[71.28014899420754, 87.48102304238843, 33.86054387025951, 167.37828409314454, 0, 0, 0, 0]"
stars_2.5_12.5001.png,"[102.5251175900745, 21.43288793727741, 93.15287602846662, 71.73647479423607]","[32.331200099026965, 75.932325106737, 71.73647479423607, 0, 0, 0, 0, 0]"
stars_307.5_-47.5001.png,"[119.54463473956972, 55.877857316717844, 117.75804116848066, 95.54463833586598, 34.89587537547253, 21.06815450916148]","[51.6292236510131, 117.25196157897136, 136.46111704822155, 54.657697721794, 32.31601575669569, 152.26149218701673, 119.54463473956972, 55.877857316717844]"
stars_187.5_-7.5001.png,"[48.89273228565259, 48.770447436693395, 137.8477718910318, 168.74913173716746, 5.024477392036042, 64.12034475407484]","[52.155131827842084, 68.30419947278162, 172.34534233029726, 67.195326369079, 69.35226796503689, 83.67530040750866, 80.4337682586092, 126.53866336884526]"
stars_262.5_-72.5001.png,"[85.54968303917697, 74.87909437681311, 30.694511429791, 108.37518570101183, 172.8880509565231, 75.65066795705286]","[64.11068828670207, 98.36329255729996, 134.7911904461178, 62.73482870988016, 50.05168934376243, 59.93141717813756, 104.64188454123337, 145.37500893686666]"
stars_202.5_-22.5001.png,"[116.95398129568092, 15.350730275023544, 9.999529345835642, 70.72045713165843, 55.72100981312432, 75.67480903348152]","[92.663589859121, 79.50852298766841, 163.5318934209675, 24.295993732243137, 8.68270893929622, 41.00846557150349, 130.30882548920027, 0]"
stars_147.5_-32.5001.png,"[54.00404879926812, 50.12997317059586, 123.68049909261633, 79.0897515459852, 63.39500754008342, 1.2764831878512441]","[80.52319819169807, 126.43516564166936, 92.35655846011333, 60.68507770651924, 47.39958713311946, 75.75754864329956, 56.842864223581, 0]"
stars_27.5_-27.5001.png,"[54.823469957609895, 6.376653354525535, 2.3965606375316995, 88.46405467368112, 17.684308967046917, 51.471969199840345]","[54.08264873997348, 114.11777789563641, 103.33551869070901, 88.46405467368112, 30.25104740958128, 94.92557192749105, 98.68088123988335, 136.1424994230443]"
stars_32.5_82.5001.png,"[66.15742937295693, 28.888499577765955, 56.705433183804836, 83.01025939943541]","[53.938900560200615, 149.24228127699251, 73.58806628976055, 83.23075187304636, 0.0, 0.0, 0, 0]"
stars_287.5_-32.5001.png,"[11.302600448622027, 85.08158161938225, 30.270453862089358, 26.55348094712358, 53.034833024951894, 14.239526711463737]","[40.236358309273825, 171.1985540917965, 43.989965317999356, 104.57512228093033, 144.8920096425691, 27.428068554818996, 113.25774757692297, 74.42217422568898]"
stars_57.5_-47.5001.png,"[136.64000375436834, 143.8212475430347, 56.55685447796979, 34.998302974948096, 108.74975763031111]","[84.4673676894178, 75.46240557979392, 109.8656032378281, 90.20462349296018, 64.01916346267967, 28.27090672600802, 87.70992981131232, 0]"
stars_127.5_82.5001.png,[13.139234353473784],"[19.44310382999132, 147.41766181653495, 13.139234353473784, 0, 0, 0, 0, 0]"
stars_72.5_42.5001.png,"[142.08325665697825, 65.30338415534663]","[49.55644288360625, 44.22043724654108, 86.22311986985268, 0, 0, 0, 0, 0]"
stars_162.5_7.5001.png,"[42.12541167111817, 28.18719529579957, 45.40407264577502, 9.58882527264207, 1.8463874549259147, 112.395122674611]","[112.395122674611, 89.75647843473402, 124.40726149794597, 33.441137392709, 20.1756912575832, 49.92761617907931, 109.89669256333748, 0]"
stars_102.5_-62.5001.png,"[65.06142898036717, 13.865946077861262, 42.13759477388825, 1.5911402711943525, 37.68085942006257, 14.012519833331666]","[51.40884320102438, 104.92281721224471, 103.17548328264432, 100.49285630408659, 40.835642101309375, 20.705578410434637, 118.458779488256, 0]"
stars_92.5_-57.5001.png,"[36.00050969424733, 44.64926753643393, 56.81463606794635, 9.261489791619464, 15.896511419887926, 32.273587809297325]","[36.49268661806587, 114.45812988638984, 160.6410058243053, 48.40817767123902, 17.774948237449173, 140.4367943987819, 36.00050969424733, 165.78774766952162]"
stars_307.5_77.5001.png,"[14.795124446781616, 151.032815537039, 127.57190480444703, 70.28274412881669, 76.83695701780398, 117.5808815470672]","[77.34377973001237, 117.5808815470672, 86.49496742191398, 78.58037130100645, 103.53700254452414, 72.83627222487132, 173.76388298686106, 9.86284224374344]"
stars_17.5_27.5001.png,"[94.72768885085598, 10.688835053655046, 119.14516893309398, 62.28205487925196]","[37.55274235206636, 15.882575329818485, 178.9534973621499, 127.61118495596556, 0.0, 0.0, 0, 0]"
stars_202.5_-37.5001.png,"[87.84382582234524, 21.714293874437907, 147.80841016852906, 41.37933153321452, 56.52552476206816, 1.0730524971148254]","[92.1809644198525, 61.844641617716185, 136.3920900301075, 69.58230393232378, 104.64367177901661, 75.55596427550778, 156.16125981682828, 23.639104128647332]"
stars_247.5_22.5001.png,"[165.9690455359829, 6.677402178041252, 5.502840572020929, 3.38188302497602, 42.10372307521175]","[103.38906419592497, 64.6538240580533, 168.82274759644787, 23.134364149573887, 18.658211933426546, 7.7666663624207, 153.57512170415276, 0]"
stars_292.5_82.5001.png,"[32.44500674904618, 105.61303450096995, 150.97772985884086, 126.64690540886983, 28.86521817921499, 14.60960114626243]","[64.09407138510461, 69.20574210718132, 115.8124585300219, 110.88772797769217, 73.10799874789781, 62.394582918823225, 73.51968847443813, 150.97772985884086]"
stars_107.5_-82.5001.png,"[27.301466074787104, 49.0234108565098, 86.49383328164465, 62.90392393152257, 57.90331263338743, 51.36693680153961]","[45.44837564740336, 96.17145811403007, 152.84331142435983, 65.53685481420676, 93.1599532477618, 58.50003282900275, 151.74972014258938, 56.590293780646086]"
stars_17.5_-82.5001.png,"[79.5768524123401, 28.464612261185497, 144.121025994532, 7.696051722016556, 25.769327624338704, 35.84091636940908]","[32.13199455811373, 170.12647112370706, 55.12086538558922, 102.62066893259004, 79.01663904686595, 62.54314579635595, 38.440215156778095, 0]"
stars_42.5_-87.5001.png,"[93.26584801274494, 56.69588420537485, 7.229944405469526, 123.81580787900941, 74.8127587942276, 120.689779997404]","[87.83524244498118, 93.65163016854207, 120.689779997404, 57.82334738907276, 158.16125211586245, 93.26584801274494, 58.41214323386329, 50.16075663752933]"
stars_307.5_57.5001.png,"[72.77251177354904, 124.42037570411553, 27.7984693213883, 51.21231010562233, 58.48670883211239, 97.67288742872651]","[89.73628352070016, 91.71363049955279, 105.85209145572574, 72.69799452402133, 30.797598744827102, 94.70862895725888, 54.49377229791402, 0]"
stars_297.5_57.5001.png,"[117.61945568059984, 5.3067133844499565, 121.35896004909493, 2.055080392397683, 51.97025621638035, 19.31171936740064]","[81.36226480921408, 73.15466960759953, 166.7707961956873, 38.712269387499084, 22.70431855219472, 95.5620872302094, 86.36805795350688, 155.365536264089]"
stars_222.5_-57.5001.png,[85.90904671388543],"[4.051916973965061, 90.03903631214955, 85.90904671388543, 0, 0, 0, 0, 0]"
stars_257.5_-87.5001.png,"[20.707338301757908, 21.811292328774396, 74.17325106326649, 35.471471597355226, 71.77164264892603, 1.08211095066819]","[70.67472122761531, 108.99102441350487, 100.14034711877693, 80.19390724010292, 27.35859539507486, 19.979321485420385, 132.66208311950476, 0]"
stars_72.5_67.5001.png,"[117.59485494590362, 21.40743685809551, 69.39949259700688, 59.98760902846246, 62.39201468081046, 66.96037976292942]","[101.45101136283672, 71.16966915887026, 125.96295886692124, 61.416360611371786, 62.97618042721116, 56.14524333421448, 123.28372129267078, 117.59485494590362]"
stars_122.5_2.5001.png,[],"[0, 0, 0, 0, 0, 0, 0, 0]"
stars_7.5_32.5001.png,"[62.14220804620601, 68.04107324776507, 173.77720481262844, 59.60562852191293]","[75.3821021835867, 48.57838392301275, 151.43047879773894, 84.60903509566162, 0.0, 0.0, 0, 0]"
